Index eps_r             loss_t           
 2723 -3.2777561902E-01 +2.6659099768E-01
 2724 +9.0018884092E-01 +1.6999667654E-01
 2725 +4.2982157621E-01 +2.4252272949E-01
 2726 +2.2865003610E-01 +3.3162536411E-01
 2727 +1.3473371492E+00 +3.3818304724E-01
 2728 +1.1809391952E+00 +3.8860065271E-01
 2729 +9.8829295395E-01 +3.4318091461E-01
 2730 +1.2200648073E+00 +8.0821390071E-02
 2731 +1.0097252368E+00 +1.1782446222E-01
 2732 +6.7376905272E-01 +1.5475135438E-01
 2733 +1.2434053290E+00 +1.8839439562E-01
 2734 +7.7109657247E-01 +3.7954121367E-01
 2735 +5.1145879910E-01 +7.9410577790E-02
 2736 +6.5333301393E-02 +3.0703200543E-01
 2737 +8.3292330168E-01 +3.3089812709E-01
 2738 -2.5684583500E-02 +3.7808956877E-01
 2739 +1.3309284306E+00 +2.4928199320E-01
 2740 +9.8135241765E-01 +9.3384719316E-03
 2741 -1.1348722830E-01 +2.2690084318E-01
 2742 +8.3574903122E-01 +2.0457643342E-01
 2743 +7.7618421718E-01 +3.1782838153E-01
 2744 +1.0493555232E+00 +5.4664260230E-02
 2745 +1.2592198912E+00 +2.3796030593E-01
 2746 +4.1774037581E-01 +2.2504189753E-01
 2747 +1.0029477032E+00 +2.8776379304E-01
 2748 -2.2476664834E-01 +3.7822684846E-01
 2749 +7.8458309058E-01 +3.4480831580E-01
 2750 +5.8609774570E-01 +3.3577452815E-01
 2751 -4.1823037481E-02 +1.7266008480E-01
 2752 -2.1412821531E-01 +6.5405040587E-02
 2753 +1.1428478327E+00 +2.2375184688E-01
 2754 +1.1519656933E+00 +1.4682709581E-01
 2755 -1.7673017281E-01 +1.5266763659E-01
 2756 +1.0287359315E+00 +2.0553480128E-01
 2757 -8.2897346747E-02 +3.8727602701E-01
 2758 +1.1720546707E+00 +3.6489014525E-01
 2759 +6.1061468707E-01 +2.1636571449E-01
 2760 -4.0003288930E-01 +2.1367905494E-01
 2761 -4.5574377788E-01 +2.3060640317E-01
 2762 -3.7841461439E-01 +2.5041844025E-01
 2763 +9.6022521287E-01 +1.2465895063E-01
 2764 +1.3631900854E+00 +1.1187861268E-02
 2765 +1.0802492515E+00 +2.5110870170E-01
 2766 +7.5695213413E-01 +3.5051460524E-01
 2767 +1.3176808916E+00 +7.5750851439E-02
 2768 +1.3382812136E+00 +2.2546585417E-01
 2769 +9.0098285965E-01 +4.2364741571E-02
 2770 -1.1173361460E-01 +3.6580712112E-01
 2771 +1.0762282625E+00 +1.2921603330E-01
 2772 -1.4292790792E-01 +3.2566414113E-01
 2773 -2.3748597786E-01 +9.9762054733E-02
 2774 -2.3324110428E-01 +1.8564401702E-01
 2775 +1.4063343793E+00 +1.3102585328E-01
 2776 +1.2397484893E+00 +1.7273699195E-01
 2777 +1.3928271931E+00 +3.1177517876E-01
 2778 -4.6461491076E-02 +4.2075751730E-03
 2779 -1.9032265512E-01 +9.0435473145E-02
 2780 +9.7760427597E-01 +3.6159532912E-02
 2781 +1.6493615560E-01 +2.3320966396E-01
 2782 +9.0658967428E-01 +3.9530967766E-01
 2783 +2.2019139621E-02 +6.3937952456E-03
 2784 +1.1373508574E+00 +1.0773918056E-01
 2785 -3.9325001699E-01 +1.1959388320E-01
 2786 -4.3460246453E-01 +6.7318236515E-02
 2787 +7.5134304748E-01 +1.5602173629E-01
 2788 +3.5510571792E-01 +1.2714244541E-01
 2789 +9.0286068376E-01 +2.9540924115E-01
 2790 +2.7000019578E-01 +1.2488735930E-01
 2791 +9.8525945236E-01 +2.7277668096E-01
 2792 +6.2566685483E-02 +3.7699174264E-02
 2793 +4.4013556086E-01 +7.1088119045E-03
 2794 +1.4808775142E+00 +2.7972641747E-01
 2795 +5.0608080578E-01 +1.6594734552E-01
 2796 +2.7334497162E-01 +2.7509788862E-01
 2797 +8.2277344554E-01 +2.8078037041E-01
 2798 +2.0772375922E-01 +2.0305198143E-01
 2799 +8.0044327603E-01 +2.4071014713E-01
 2800 -2.9159383632E-01 +8.4293459778E-02
 2801 +6.4265631832E-01 +1.9980947949E-01
 2802 +1.3853133653E+00 +2.4092138019E-02
 2803 +3.7838989883E-01 +3.4558541333E-01
 2804 +1.3879549575E+00 +2.0210743912E-01
 2805 -2.3363326440E-01 +3.9496768566E-01
 2806 +1.7313617058E-01 +3.0803880204E-01
 2807 +7.1578727122E-01 +1.3828380525E-01
 2808 +6.0814884270E-01 +1.0951214187E-01
 2809 +4.0934864167E-01 +2.4429806239E-01
 2810 +1.2685269986E+00 +1.0634472819E-01
 2811 +6.1272790953E-01 +1.6071285641E-02
 2812 +1.4329388024E+00 +3.4173792405E-02
 2813 +1.3000581355E+00 +1.6505568425E-01
 2814 -2.6168707101E-01 +3.5323892953E-01
 2815 +1.5040166089E-01 +1.5883800528E-01
 2816 +5.8948048783E-01 +1.1352643590E-02
 2817 +1.7274142592E-01 +3.2697280975E-01
 2818 +1.0057193674E+00 +3.2660981115E-01
 2819 +7.9035894176E-01 +2.7890783894E-01
 2820 +5.1611337047E-01 +1.6428690494E-03
 2821 +1.2073574992E+00 +2.3672073524E-01
 2822 +1.3848761248E+00 +1.5018025768E-01
 2823 -3.9075823213E-01 +2.6596990942E-01
 2824 -3.0763090932E-01 +9.0305879147E-02
 2825 +1.3348450862E+00 +2.7315434599E-01
 2826 +9.9251272115E-01 +1.3259561387E-01
 2827 +4.2833221152E-01 +4.0004526784E-02
 2828 +6.6070781408E-01 +1.4439166321E-01
 2829 +7.6183315096E-01 +2.0391400893E-01
 2830 +1.4435559914E+00 +5.1673676899E-02
 2831 +1.0645455709E+00 +6.9449922711E-02
 2832 +1.3737023672E+00 +2.0182398947E-01
 2833 +2.7920213193E-01 +1.1262642214E-01
 2834 +8.4994272023E-01 +2.1994559885E-01
 2835 +1.2934711570E-01 +3.1073185465E-01
 2836 +1.3423804134E+00 +3.6789367898E-01
 2837 +8.5752271902E-01 +2.0012433458E-01
 2838 +1.0822104673E+00 +9.4050685761E-02
 2839 +1.4337142571E+00 +5.2604481473E-02
 2840 +2.1633818699E-01 +1.2591741289E-01
 2841 -4.7284108554E-02 +5.6151626500E-02
 2842 +8.4892895927E-01 +1.0011780668E-01
 2843 -3.5742927435E-01 +1.4040745230E-01
 2844 +2.8302883184E-02 +9.2182076369E-02
 2845 +1.1340575675E+00 +2.4598930801E-01
 2846 -1.3768204322E-01 +2.1371308484E-01
 2847 -2.0888955066E-01 +6.9362538142E-02
 2848 +1.2025275514E+00 +2.8355075181E-01
 2849 -3.3930667957E-01 +5.7283388042E-02
 2850 +2.6613938486E-01 +2.5972191527E-01
 2851 +1.1508022786E+00 +3.2393773723E-01
 2852 +7.0891346485E-01 +1.6750998447E-01
 2853 -3.6747490868E-01 +1.2637978343E-02
 2854 +2.0820985754E-01 +1.5628092307E-01
 2855 -1.7488642656E-01 +2.5653257654E-01
 2856 +8.6445797086E-01 +1.9818100537E-01
 2857 +1.3397915042E+00 +3.0149911926E-01
 2858 +1.3415808387E+00 +3.0356655812E-01
 2859 +3.4283428632E-01 +3.6393876902E-01
 2860 +9.1396169492E-01 +1.2954579573E-01
 2861 -2.1733264670E-03 +2.5912911794E-01
 2862 -1.1939859070E-01 +1.1968028599E-01
 2863 +1.2606077657E-01 +1.4640990563E-01
 2864 +6.4593197082E-01 +3.1548957643E-01
 2865 +1.4485068069E+00 +6.1105714917E-02
 2866 +7.1272237407E-01 +3.7341256815E-01
 2867 +4.3998947089E-01 +2.6918573638E-01
 2868 +1.2786413176E-01 +8.1560955257E-02
 2869 +6.5536779996E-01 +2.7818776624E-01
 2870 +8.3175655999E-01 +1.3367149090E-01
 2871 +6.2169311549E-02 +2.2167492257E-01
 2872 +1.2731990473E+00 +1.9289726054E-01
 2873 +4.3389218946E-01 +3.2059765858E-01
 2874 +1.9602624665E-01 +2.0369176067E-01
 2875 +5.5776570124E-01 +2.1890376434E-01
 2876 +1.2690361814E+00 +3.0548959705E-01
 2877 +1.4628018408E+00 +3.8580137893E-01
 2878 +1.1942126670E+00 +2.2680032736E-01
 2879 -2.2905159417E-01 +2.4967022578E-02
 2880 +1.0718246238E+00 +2.6327126558E-01
 2881 +2.7555692034E-01 +3.7851448955E-01
 2882 -4.3791163609E-01 +1.8866312907E-01
 2883 -1.9763960781E-01 +2.5403718586E-01
 2884 +1.4092955484E+00 +2.2939445248E-01
 2885 +5.8994318352E-01 +2.3225007401E-02
 2886 +6.8080177724E-01 +2.8655562476E-01
 2887 +1.4676546330E+00 +1.4997095745E-02
 2888 +8.3623216770E-02 +2.7844660405E-01
 2889 -1.9979172801E-01 +1.3330519959E-01
 2890 +1.1191925546E+00 +3.8199278540E-01
 2891 -3.6388117297E-01 +1.0242938364E-01
 2892 -3.0900115006E-02 +3.5566527027E-01
 2893 +1.0336804451E+00 +2.6405883906E-01
 2894 -4.3851432644E-01 +3.0328235730E-01
 2895 +1.2230811171E+00 +3.7754028483E-01
 2896 +1.2205482392E+00 +2.5853647161E-01
 2897 +1.3988825414E+00 +1.5090602339E-01
 2898 +1.3146269657E+00 +1.0690275170E-01
 2899 -2.4041817645E-01 +2.1225057516E-01
 2900 +2.9474658267E-01 +1.3275998316E-01
 2901 +6.0782644657E-01 +3.0698951802E-01
 2902 +3.8597825484E-01 +2.7738173171E-01
 2903 +7.3806640664E-01 +7.4782214184E-02
 2904 +1.0077395175E+00 +3.5238876150E-01
 2905 -1.5191264448E-01 +1.2292010705E-01
 2906 +3.4472487880E-01 +3.1946658648E-01
 2907 +2.5870546769E-01 +3.2157538966E-01
 2908 -3.4658426475E-01 +3.6595901802E-01
 2909 +1.0710641817E-01 +2.4158268726E-01
 2910 -4.5992360570E-02 +2.0759661987E-01
 2911 +9.7803130013E-01 +2.2985307656E-01
 2912 -4.3387533009E-01 +2.9161498416E-01
 2913 +1.3392316430E+00 +6.7436241599E-02
 2914 +7.1786918944E-01 +1.1339419134E-01
 2915 +7.1312266795E-01 +1.5567405290E-01
 2916 -3.3663331310E-01 +1.5652264934E-01
 2917 +2.0969007027E-01 +3.7338454591E-01
 2918 -1.6805428354E-01 +1.6552400242E-01
 2919 +2.4322074015E-01 +2.2841416526E-01
 2920 +4.7257298459E-01 +4.0670099727E-02
 2921 +1.2904097068E+00 +3.9951239434E-02
 2922 +4.2676477524E-01 +1.3583174314E-01
 2923 -4.9757303330E-01 +2.9271580955E-01
 2924 +8.2503394710E-01 +3.7234610073E-01
 2925 +9.9209587111E-01 +7.2965827539E-02
 2926 +9.5176302278E-01 +1.4076995205E-01
 2927 +9.3630014756E-01 +2.8750750538E-03
 2928 +1.0783526006E-01 +2.9335011723E-01
 2929 +4.9454040720E-01 +2.3304613904E-01
 2930 +6.1511239257E-01 +3.6753760369E-01
 2931 +2.8179898593E-01 +2.3048554712E-01
 2932 -3.5989313278E-02 +2.9059137970E-01
 2933 +1.0238346131E+00 +2.4887146398E-01
 2934 +7.0352539607E-01 +9.3390229509E-02
 2935 +2.5102638291E-01 +7.3782051206E-02
 2936 +9.1460724030E-01 +3.7903338086E-01
 2937 -4.5186689139E-01 +3.5405315851E-01
 2938 +1.8424870738E-01 +1.4571426522E-01
 2939 +1.2830259596E+00 +1.0441850281E-01
 2940 +1.4029904749E+00 +3.8783345174E-02
 2941 +1.0858704624E+00 +3.3371138829E-01
 2942 +7.7700791183E-01 +2.6700456896E-01
 2943 +5.0089073038E-01 +3.4476795467E-01
 2944 -4.7663674841E-01 +6.0441018749E-02
 2945 +1.4203716579E-01 +2.1525763298E-01
 2946 -2.8952095697E-01 +3.5919835469E-01
 2947 -3.7525142337E-01 +1.1762585654E-01
 2948 -3.3344050825E-01 +1.5520205665E-01
 2949 -3.3114574759E-01 +1.2941306466E-01
 2950 +1.3960819816E+00 +1.8785100515E-01
 2951 +1.1333029280E+00 +7.7299035084E-02
 2952 -3.1434012464E-02 +8.3218264930E-02
 2953 -2.9064616976E-01 +3.6914400589E-01
 2954 -4.1688149071E-01 +3.0281058558E-01
 2955 +1.2491877436E+00 +7.5474893869E-02
 2956 +3.5625000889E-01 +2.7714753561E-01
 2957 +5.3056533268E-02 +1.7029802234E-01
 2958 +2.6510691738E-01 +6.6182867409E-02
 2959 +3.0480096746E-01 +2.2250943171E-02
 2960 +5.4040594086E-01 +1.9899477665E-01
 2961 +1.2182984660E+00 +3.6460778928E-02
 2962 +7.1360723671E-02 +4.9135940439E-03
 2963 +1.0073684473E+00 +3.2296653747E-02
 2964 -2.0573552011E-01 +3.5734392972E-01
 2965 +5.5794494911E-02 +3.6718709824E-01
 2966 +1.9078266620E-01 +3.3398203974E-01
 2967 +1.0566417997E+00 +3.2105794074E-01
 2968 +7.1131115530E-01 +4.4504596685E-02
 2969 +7.9992640490E-01 +2.2717833340E-01
 2970 +1.3040684759E-01 +2.9138126214E-01
 2971 -4.8573327222E-01 +2.2766876208E-01
 2972 +9.9008910231E-01 +1.4267749546E-01
 2973 +8.6095586729E-01 +3.0014619958E-01
 2974 +5.8431967941E-02 +4.9059137642E-02
 2975 +3.7913258460E-01 +9.8796794755E-02
 2976 -4.4209371158E-02 +2.4475598422E-01
 2977 -1.3472075596E-01 +1.4285676571E-01
 2978 +6.1775390532E-01 +1.8749807859E-01
 2979 +1.4775311390E-01 +3.7815290925E-01
 2980 +8.3653764778E-01 +3.7742147894E-01
 2981 -2.7594444299E-01 +1.9335982716E-01
 2982 +6.3581881521E-01 +9.3530772306E-02
 2983 -1.1100024732E-01 +1.8370606437E-01
 2984 +1.2743867589E+00 +1.6484492694E-02
 2985 +2.9923106827E-01 +1.0484074475E-01
 2986 +3.5785782957E-01 +8.9263848673E-03
 2987 +9.2957931826E-01 +5.1108517664E-02
 2988 -3.8758458917E-01 +1.1396299069E-01
 2989 +1.4643372607E+00 +1.3283680417E-01
 2990 +7.9991295942E-02 +1.0602676198E-01
 2991 +8.8351660872E-01 +7.2382378305E-02
 2992 +6.9185966894E-01 +1.6299928514E-01
 2993 +1.1117329128E+00 +1.7015395552E-01
 2994 +1.0992425543E-01 +5.0506204705E-02
 2995 +1.3941828681E+00 +1.3782711923E-01
 2996 +1.9258564935E-01 +7.6275944330E-03
 2997 +6.7563279800E-01 +2.7829302996E-01
 2998 -2.0614435793E-01 +2.0859269359E-01
 2999 +1.4792034914E+00 +2.4930917000E-01
 3000 +9.1286679559E-01 +3.3903024499E-02
 3001 +9.5439826110E-01 +6.5389207674E-02
 3002 +4.2739536695E-01 +1.6224422340E-01
 3003 -3.8095882381E-01 +1.6151085885E-01
 3004 +1.3828586453E+00 +1.6288625364E-01
 3005 +1.3516974017E+00 +2.4447567358E-01
 3006 +3.2444278248E-01 +2.6156318712E-01
 3007 -2.6802498923E-01 +3.6411801181E-01
 3008 +2.1432391266E-01 +2.1767638645E-01
 3009 +1.0357287485E+00 +3.1987664708E-01
 3010 +4.0472324459E-01 +2.3336232770E-01
 3011 +1.3314654838E+00 +3.0408871482E-01
 3012 +5.4635561280E-01 +2.2069091320E-02
 3013 +8.2184336219E-01 +1.6442341000E-01
 3014 +1.1526844859E-01 +3.1500611941E-01
 3015 +6.4718736157E-01 +2.4311352452E-01
 3016 +1.3467130234E-01 +1.3793494820E-01
 3017 -3.3521741623E-01 +1.8182874234E-01
 3018 -1.1857377135E-01 +1.5546566667E-01
 3019 +7.6664648579E-02 +1.1666128096E-01
 3020 +7.6955078301E-01 +5.6415416511E-02
 3021 +8.7086605674E-01 +2.1491374897E-01
 3022 +2.6911200727E-01 +5.9484077690E-02
 3023 -3.4723112312E-01 +2.6247070768E-01
 3024 +1.4245718121E+00 +3.8608607127E-01
 3025 +6.5144853295E-01 +3.0772732736E-02
 3026 +1.4854638046E+00 +2.5194589488E-01
 3027 +1.4833363710E+00 +1.5766654291E-01
 3028 -2.2038788659E-01 +1.2880732606E-01
 3029 -3.0933098958E-01 +3.2740189607E-01
 3030 +4.2001557697E-01 +2.6018454761E-01
 3031 +2.8031744801E-01 +3.3481496154E-01
 3032 +7.8041089254E-02 +2.8903639093E-01
 3033 -1.5746736479E-01 +1.5870338468E-01
 3034 +7.9258275016E-01 +5.4307422038E-02
 3035 +1.7717334840E-01 +4.3941116465E-02
 3036 -3.4369372357E-01 +3.0667486399E-01
 3037 +1.2411174204E+00 +3.1447901929E-01
 3038 +5.6964232389E-01 +1.5070404114E-01
 3039 +1.3333065789E+00 +1.0379663644E-01
 3040 +5.2031288705E-01 +2.7559922526E-01
 3041 +4.9244873173E-01 +3.0776075951E-01
 3042 +1.1598035144E+00 +3.8141990878E-01
 3043 +8.5067341529E-01 +2.3558479011E-01
 3044 +4.8185572883E-01 +1.3123671162E-01
 3045 -1.0466700999E-01 +1.8340278975E-01
 3046 +9.1321387934E-01 +2.5507777947E-01
 3047 +2.4035433083E-01 +3.8815532608E-01
 3048 +2.1027167741E-01 +2.9792045226E-01
 3049 +1.0253730676E+00 +2.9433183232E-01
 3050 -2.3801695316E-01 +2.8389191637E-01
 3051 -1.8649225897E-01 +3.1879872495E-01
 3052 +1.0192222222E+00 +2.9553347520E-01
 3053 +1.3795391680E+00 +3.9997977089E-01
 3054 +9.2501904314E-03 +1.0186686365E-02
 3055 -3.6742628765E-02 +1.7652921377E-01
 3056 -4.9729030141E-01 +1.6897350352E-01
 3057 -4.1232894720E-01 +2.5142253524E-01
 3058 +9.2031163825E-01 +9.8201897181E-02
 3059 -4.2070379836E-01 +2.3766897666E-01
 3060 -3.7798646128E-01 +1.0978208349E-01
 3061 +1.4936396139E-01 +3.8063659212E-01
 3062 +1.4568112079E+00 +2.0512706587E-01
 3063 +7.5381930979E-01 +1.9398108077E-01
 3064 +1.3286022728E+00 +2.8436013805E-01
 3065 +1.3890623685E+00 +3.8619266306E-01
 3066 +1.3581447146E+00 +1.6791083932E-01
 3067 +2.5731603346E-01 +1.9714726803E-02
 3068 +6.4240956746E-01 +7.9043596478E-02
 3069 +1.0551427501E+00 +3.0932630062E-01
 3070 +1.4516747824E+00 +2.5665555182E-01
 3071 -3.7859423300E-01 +2.4508623759E-01
 3072 +1.1553523067E+00 +8.2299944295E-02
 3073 +1.2288331464E+00 +3.3870072748E-01
 3074 -2.6251067943E-01 +2.3944004603E-01
 3075 +3.6989012569E-01 +5.2483116315E-02
 3076 +1.7842630775E-01 +7.5054371994E-02
 3077 +9.9836247967E-01 +3.3751266246E-01
 3078 +2.3380929503E-01 +8.9925104840E-02
 3079 +5.8591010993E-01 +2.9177950277E-01
 3080 -2.6137493792E-01 +2.9397067854E-01
 3081 +2.6732198112E-01 +2.2516516891E-01
 3082 +3.8794218876E-02 +1.9095218268E-01
 3083 -3.0381555380E-01 +9.0716011244E-04
 3084 +4.8762495977E-01 +3.4408820992E-01
 3085 -6.7551122042E-02 +1.7227121623E-01
 3086 +4.0402443853E-01 +1.8307550437E-01
 3087 +1.4341672082E+00 +9.4918074159E-03
 3088 -4.1882730322E-01 +9.9029684573E-02
 3089 +3.7959757003E-01 +2.1604577788E-01
 3090 +2.1466872587E-01 +9.8466317115E-02
 3091 +6.4360198295E-01 +3.9104290661E-01
 3092 +1.1795155057E+00 +2.5269056002E-01
 3093 +1.1687253582E+00 +2.0348484738E-02
 3094 -3.0848660557E-01 +1.0645449160E-01
 3095 +1.5510563990E-02 +7.4497063898E-02
 3096 +9.3597022460E-01 +3.5691130580E-01
 3097 +1.3372154431E+00 +3.2085972608E-01
 3098 +6.5577271591E-01 +2.0156172193E-01
 3099 +4.9591569742E-01 +1.8609598408E-01
 3100 +4.3783828086E-01 +2.6453116307E-01
 3101 -6.0579222209E-03 +2.3197475349E-01
 3102 +2.1308053044E-01 +1.4480565002E-01
 3103 +7.6843978285E-01 +2.3004515289E-01
 3104 +1.0768136869E+00 +1.1211284976E-01
 3105 +6.9200089437E-01 +1.8165046902E-01
 3106 -1.4933846953E-01 +2.6161596211E-01
 3107 -4.4922587420E-03 +3.5146307823E-01
 3108 -7.0997229799E-02 +1.9216594692E-01
 3109 +1.0698653822E+00 +2.5450509869E-01
 3110 -4.3627440661E-01 +1.7986287911E-01
 3111 +3.2951467221E-01 +9.7072937227E-02
 3112 +1.2468137129E+00 +1.0669702087E-02
 3113 -3.9676145410E-01 +1.1587237440E-01
 3114 +8.1032623128E-01 +1.0141631357E-01
 3115 +7.5413736537E-01 +2.4518337611E-01
 3116 -1.9115065093E-01 +7.4053299766E-02
 3117 +1.6549611636E-01 +2.7042980763E-01
 3118 +9.9675119412E-01 +1.9189072093E-01
 3119 +2.2439333936E-01 +8.6350055800E-02
 3120 +7.4397662135E-01 +2.0357806339E-01
 3121 +1.1896960136E+00 +1.3264549487E-01
 3122 +4.5418956019E-01 +5.1913474378E-02
 3123 +2.4623053068E-01 +3.5526802888E-02
 3124 -2.0831150584E-01 +3.3279941556E-01
 3125 +3.7305041691E-02 +2.8457013522E-01
 3126 -4.7217632289E-01 +1.5904682143E-01
 3127 -6.4641458829E-02 +3.4103113572E-01
 3128 +2.7247229917E-02 +3.0040794288E-01
 3129 +1.4310089727E+00 +1.6463247534E-01
 3130 -4.4197764015E-01 +2.8808789435E-01
 3131 +1.1387366431E+00 +3.3631332079E-01
 3132 +1.4259903395E+00 +4.6346354874E-02
 3133 +5.4259229585E-01 +8.0931691883E-02
 3134 -3.8729296879E-01 +1.4152798449E-02
 3135 -1.6121236327E-01 +3.2906321264E-01
 3136 +7.3584509683E-01 +4.3729958408E-02
 3137 -4.2148703852E-01 +3.4362422504E-01
 3138 +1.4967247888E+00 +3.6374330019E-01
 3139 +1.0429276462E+00 +1.8334824830E-01
 3140 +1.3467473267E+00 +1.2688175376E-01
 3141 +9.1953773808E-01 +1.6142000710E-01
 3142 -2.4207351903E-01 +1.9268252833E-01
 3143 +6.5420645728E-01 +3.5501045030E-01
 3144 -4.3810770608E-01 +6.7069766063E-02
 3145 -4.8674690028E-01 +3.5932275248E-02
 3146 +7.7951430339E-01 +2.0878099124E-01
 3147 +1.3071298258E+00 +1.3845372981E-01
 3148 +8.6878113223E-01 +9.7689593354E-02
 3149 +6.5480820587E-01 +7.5329349278E-04
 3150 +8.8303302371E-01 +6.4161107423E-02
 3151 -4.5548593686E-01 +3.8548227784E-01
 3152 -1.6403368025E-01 +2.6907406360E-01
 3153 +5.7798753069E-01 +3.0834957060E-01
 3154 +1.0459444512E-01 +3.4226855231E-01
 3155 +9.1688870110E-02 +3.6574009208E-01
 3156 +9.0892479707E-02 +2.6602886156E-01
 3157 -3.2052057957E-01 +1.3211132158E-01
 3158 +2.7108504879E-01 +1.1111136797E-01
 3159 -1.2717340959E-02 +2.7920240585E-01
 3160 +1.0127979575E+00 +1.3880413823E-01
 3161 +1.5903738363E-01 +2.7993550955E-01
 3162 +1.3524965825E+00 +5.7779082964E-02
 3163 +6.3726488636E-01 +6.5047368111E-02
 3164 -4.1353949481E-01 +3.2874632088E-01
 3165 +1.0321271119E+00 +2.1461820678E-01
 3166 -3.7043537383E-01 +2.0737785918E-01
 3167 +1.1078603654E+00 +1.1001152187E-01
 3168 +1.2768195102E+00 +8.7702367916E-02
 3169 -2.0731467036E-01 +2.2043155759E-01
 3170 -2.8024005979E-01 +7.8038043570E-02
 3171 +4.9939881243E-01 +3.0763664471E-01
 3172 -5.0720196785E-02 +1.5511450762E-01
 3173 +9.2642063580E-01 +1.5288256385E-01
 3174 +3.0887908285E-01 +1.7709317474E-01
 3175 +1.4386346088E+00 +2.0057668107E-01
 3176 -2.4754200059E-01 +3.3362023968E-01
 3177 +1.2890670961E+00 +2.1056120205E-01
 3178 +9.3764649741E-01 +3.5586157722E-01
 3179 +1.0788366725E+00 +2.8549666040E-01
 3180 -2.0295949636E-02 +2.7540793257E-01
 3181 +7.3764821702E-01 +3.1503998660E-02
 3182 -4.3153175773E-01 +2.1552751260E-01
 3183 -2.6224120341E-01 +3.6026912182E-03
 3184 +8.0804709606E-01 +3.9166318298E-01
 3185 +1.1771488211E+00 +3.4956592900E-01
 3186 +1.1835994058E+00 +2.4617284000E-03
 3187 -3.6575905567E-01 +2.9803697112E-01
 3188 +1.2016708056E+00 +1.8117425433E-02
 3189 +4.6168385530E-01 +2.2466806382E-01
 3190 -4.3596190309E-01 +2.0892644761E-01
 3191 -1.0910564408E-01 +7.0562997071E-02
 3192 +8.5190604947E-01 +2.2787262473E-01
 3193 -3.8166155178E-01 +1.8720857876E-01
 3194 -4.2532058712E-01 +2.8081431979E-01
 3195 +8.6777442388E-01 +2.8522070547E-02
 3196 +1.0878937090E+00 +2.1937708783E-01
 3197 +2.1773189249E-01 +2.0427952082E-01
 3198 +2.3581416968E-01 +1.4531175005E-01
 3199 +1.2638319198E+00 +1.7946762245E-01
 3200 +2.4405642405E-01 +1.8985136666E-01
 3201 +4.2081004281E-01 +2.3409622707E-01
 3202 +1.1932659801E+00 +3.3614363318E-01
 3203 +1.0172789868E+00 +3.1359804618E-01
 3204 +1.2761737659E+00 +2.8736381799E-01
 3205 +9.0109978172E-01 +2.0437436319E-01
 3206 +7.1543446915E-01 +3.2496568643E-01
 3207 +1.3142412577E+00 +4.4807881481E-03
 3208 +6.2878142789E-01 +2.0882444046E-01
 3209 -4.4973285388E-02 +2.6212050613E-01
 3210 +7.2506334496E-01 +4.4600022387E-02
 3211 +1.3300004640E+00 +3.3142286151E-01
 3212 +9.8795736319E-01 +3.9150823720E-01
 3213 +1.0584418685E+00 +9.8101079761E-02
 3214 +1.1897036404E-01 +2.6266762508E-01
 3215 +2.4156123904E-01 +2.6530388487E-01
 3216 -4.4045954683E-01 +2.8562463371E-01
 3217 +8.8600767227E-01 +5.1597827931E-02
 3218 +4.0314544271E-01 +3.7941710691E-02
 3219 +2.4732675711E-01 +3.5810275716E-01
 3220 -3.4081011457E-01 +4.7262024656E-02
 3221 -2.9363053925E-01 +2.0417823703E-01
 3222 -4.5411005617E-01 +3.7111691700E-01
 3223 +7.2883845561E-01 +1.4878688014E-01
 3224 +1.1570012838E+00 +8.0730377268E-02
 3225 -5.8219087345E-02 +2.7099117756E-02
 3226 -3.4310334752E-01 +8.3778867309E-02
 3227 +9.2778645870E-01 +2.4849529916E-01
 3228 +6.3477431690E-01 +2.0518922706E-03
 3229 -1.0854633197E-01 +2.9720895878E-01
 3230 -1.5952703839E-01 +5.0219621676E-02
 3231 +6.5906072604E-01 +2.6571353888E-01
 3232 +3.5239855180E-01 +3.5019755845E-01
 3233 +1.2498957732E+00 +1.7595174455E-01
 3234 +2.7735404688E-01 +2.2792205225E-01
 3235 +1.2796678739E+00 +2.9663026939E-01
 3236 +1.4556368054E+00 +3.7542826193E-01
 3237 +3.9202626933E-01 +5.5334632853E-02
 3238 +6.0156638482E-01 +2.6388578962E-01
 3239 +8.8283362247E-01 +3.6406743193E-01
 3240 +4.6777803482E-01 +2.8032803331E-01
 3241 +5.7613889781E-01 +1.0702636036E-01
 3242 -1.4219125986E-01 +2.3735725050E-01
 3243 +2.9445062197E-01 +3.2462421953E-01
 3244 +7.6642268320E-01 +2.5314437713E-01
 3245 +4.7676628464E-01 +2.6694403551E-01
 3246 +6.6698468365E-03 +1.0718243063E-01
 3247 -2.8415954376E-01 +2.8917019182E-01
 3248 +8.7410977557E-01 +1.2476215935E-01
 3249 -3.5781443496E-01 +3.9685317630E-01
 3250 -2.9535362339E-01 +1.8203160964E-01
 3251 -1.4017225561E-01 +1.9002568042E-01
 3252 +1.4886429038E-01 +3.3858211788E-01
 3253 -5.5366081770E-02 +2.2811709235E-01
 3254 +1.7486226194E-01 +3.1611331163E-01
 3255 +6.2553871616E-01 +3.9959324161E-01
 3256 +1.4638270127E-01 +1.6513452255E-01
 3257 +1.4020956336E+00 +1.0194469513E-01
 3258 +6.8261897697E-01 +6.0966099012E-02
 3259 -1.7229499683E-01 +1.1672946899E-01
